==========================================
SLURM_JOB_ID = 8002737
SLURM_JOB_NODELIST = a04-06
TMPDIR = /tmp/SLURM_8002737
==========================================
/home1/dpwani/.conda/envs/dipak-vqa-2/lib/python3.10/site-packages/torch/utils/data/dataloader.py:487: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
/home1/dpwani/.conda/envs/dipak-vqa-2/lib/python3.10/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
  warnings.warn("Detected call of `lr_scheduler.step()` before `optimizer.step()`. "
| TRAIN SET | Epoch [20/30], Step [0000/1733], Loss: 1.6750
| VALID SET | Epoch [20/30], Step [0565/0837], Loss: 2.1187
| VALID SET | Epoch [20/30], Step [0566/0837], Loss: 1.8056
| VALID SET | Epoch [20/30], Step [0567/0837], Loss: 2.0870
| VALID SET | Epoch [20/30], Step [0568/0837], Loss: 2.0995
| VALID SET | Epoch [20/30], Step [0569/0837], Loss: 1.9031
| VALID SET | Epoch [20/30], Step [0570/0837], Loss: 1.9270
| VALID SET | Epoch [20/30], Step [0571/0837], Loss: 1.8993
| VALID SET | Epoch [20/30], Step [0572/0837], Loss: 1.8511
| VALID SET | Epoch [20/30], Step [0573/0837], Loss: 2.0339
| VALID SET | Epoch [20/30], Step [0574/0837], Loss: 1.8897
| VALID SET | Epoch [20/30], Step [0575/0837], Loss: 1.8520
| VALID SET | Epoch [20/30], Step [0576/0837], Loss: 1.8377
| VALID SET | Epoch [20/30], Step [0577/0837], Loss: 2.0459
| VALID SET | Epoch [20/30], Step [0578/0837], Loss: 1.8116
| VALID SET | Epoch [20/30], Step [0579/0837], Loss: 1.8615
| VALID SET | Epoch [20/30], Step [0580/0837], Loss: 2.0831
| VALID SET | Epoch [20/30], Step [0581/0837], Loss: 1.9264
| VALID SET | Epoch [20/30], Step [0582/0837], Loss: 1.9736
| VALID SET | Epoch [20/30], Step [0583/0837], Loss: 2.0135
| VALID SET | Epoch [20/30], Step [0584/0837], Loss: 1.8350
| VALID SET | Epoch [20/30], Step [0585/0837], Loss: 1.9502
| VALID SET | Epoch [20/30], Step [0586/0837], Loss: 1.7953
| VALID SET | Epoch [20/30], Step [0587/0837], Loss: 1.8901
| VALID SET | Epoch [20/30], Step [0588/0837], Loss: 1.7638
| VALID SET | Epoch [20/30], Step [0589/0837], Loss: 1.9191
| VALID SET | Epoch [20/30], Step [0590/0837], Loss: 1.9339
| VALID SET | Epoch [20/30], Step [0591/0837], Loss: 1.9881
| VALID SET | Epoch [20/30], Step [0592/0837], Loss: 2.0516
| VALID SET | Epoch [20/30], Step [0593/0837], Loss: 1.9538
| VALID SET | Epoch [20/30], Step [0594/0837], Loss: 2.0732
| VALID SET | Epoch [20/30], Step [0595/0837], Loss: 2.0300
| VALID SET | Epoch [20/30], Step [0596/0837], Loss: 1.8666
| VALID SET | Epoch [20/30], Step [0597/0837], Loss: 1.9308
| VALID SET | Epoch [20/30], Step [0598/0837], Loss: 2.1062
| VALID SET | Epoch [20/30], Step [0599/0837], Loss: 1.7307
| VALID SET | Epoch [20/30], Step [0600/0837], Loss: 2.0160
| VALID SET | Epoch [20/30], Step [0601/0837], Loss: 2.0028
| VALID SET | Epoch [20/30], Step [0602/0837], Loss: 1.8193
| VALID SET | Epoch [20/30], Step [0603/0837], Loss: 1.9115
| VALID SET | Epoch [20/30], Step [0604/0837], Loss: 1.9062
| VALID SET | Epoch [20/30], Step [0605/0837], Loss: 1.9170
| VALID SET | Epoch [20/30], Step [0606/0837], Loss: 1.7252
| VALID SET | Epoch [20/30], Step [0607/0837], Loss: 2.0420
| VALID SET | Epoch [20/30], Step [0608/0837], Loss: 2.0275
| VALID SET | Epoch [20/30], Step [0609/0837], Loss: 2.1671
| VALID SET | Epoch [20/30], Step [0610/0837], Loss: 1.6761
| VALID SET | Epoch [20/30], Step [0611/0837], Loss: 1.7755
| VALID SET | Epoch [20/30], Step [0612/0837], Loss: 2.1250
| VALID SET | Epoch [20/30], Step [0613/0837], Loss: 1.8918
| VALID SET | Epoch [20/30], Step [0614/0837], Loss: 1.7176
| VALID SET | Epoch [20/30], Step [0615/0837], Loss: 1.9041
| VALID SET | Epoch [20/30], Step [0616/0837], Loss: 2.0135
| VALID SET | Epoch [20/30], Step [0617/0837], Loss: 1.8442
| VALID SET | Epoch [20/30], Step [0618/0837], Loss: 1.8922
| VALID SET | Epoch [20/30], Step [0619/0837], Loss: 1.9186
| VALID SET | Epoch [20/30], Step [0620/0837], Loss: 1.9730
| VALID SET | Epoch [20/30], Step [0621/0837], Loss: 1.8294
| VALID SET | Epoch [20/30], Step [0622/0837], Loss: 2.1873
| VALID SET | Epoch [20/30], Step [0623/0837], Loss: 1.9562
| VALID SET | Epoch [20/30], Step [0624/0837], Loss: 1.8586
| VALID SET | Epoch [20/30], Step [0625/0837], Loss: 1.8866
| VALID SET | Epoch [20/30], Step [0626/0837], Loss: 1.8468
| VALID SET | Epoch [20/30], Step [0627/0837], Loss: 2.2200
| VALID SET | Epoch [20/30], Step [0628/0837], Loss: 1.9308
| VALID SET | Epoch [20/30], Step [0629/0837], Loss: 2.2009
| VALID SET | Epoch [20/30], Step [0630/0837], Loss: 2.1445
| VALID SET | Epoch [20/30], Step [0631/0837], Loss: 1.9639
| VALID SET | Epoch [20/30], Step [0632/0837], Loss: 2.2045
| VALID SET | Epoch [20/30], Step [0633/0837], Loss: 1.9612
| VALID SET | Epoch [20/30], Step [0634/0837], Loss: 1.8732
| VALID SET | Epoch [20/30], Step [0635/0837], Loss: 2.0377
| VALID SET | Epoch [20/30], Step [0636/0837], Loss: 1.9100
| VALID SET | Epoch [20/30], Step [0637/0837], Loss: 1.7210
| VALID SET | Epoch [20/30], Step [0638/0837], Loss: 1.8474
| VALID SET | Epoch [20/30], Step [0639/0837], Loss: 2.3721
| VALID SET | Epoch [20/30], Step [0640/0837], Loss: 1.9577
| VALID SET | Epoch [20/30], Step [0641/0837], Loss: 1.9466
| VALID SET | Epoch [20/30], Step [0642/0837], Loss: 1.8183
| VALID SET | Epoch [20/30], Step [0643/0837], Loss: 2.0175
| VALID SET | Epoch [20/30], Step [0644/0837], Loss: 2.0337
| VALID SET | Epoch [20/30], Step [0645/0837], Loss: 1.9771
| VALID SET | Epoch [20/30], Step [0646/0837], Loss: 2.2124
| VALID SET | Epoch [20/30], Step [0647/0837], Loss: 2.0923
| VALID SET | Epoch [20/30], Step [0648/0837], Loss: 2.1291
| VALID SET | Epoch [20/30], Step [0649/0837], Loss: 1.9141
| VALID SET | Epoch [20/30], Step [0650/0837], Loss: 2.1886
| VALID SET | Epoch [20/30], Step [0651/0837], Loss: 1.8912
| VALID SET | Epoch [20/30], Step [0652/0837], Loss: 2.0168
| VALID SET | Epoch [20/30], Step [0653/0837], Loss: 2.0246
| VALID SET | Epoch [20/30], Step [0654/0837], Loss: 2.1071
| VALID SET | Epoch [20/30], Step [0655/0837], Loss: 1.8447
| VALID SET | Epoch [20/30], Step [0656/0837], Loss: 1.8851
| VALID SET | Epoch [20/30], Step [0657/0837], Loss: 1.9770
| VALID SET | Epoch [20/30], Step [0658/0837], Loss: 1.9609
| VALID SET | Epoch [20/30], Step [0659/0837], Loss: 2.0265
| VALID SET | Epoch [20/30], Step [0660/0837], Loss: 2.1474
| VALID SET | Epoch [20/30], Step [0661/0837], Loss: 1.8449
| VALID SET | Epoch [20/30], Step [0662/0837], Loss: 1.9714
| VALID SET | Epoch [20/30], Step [0663/0837], Loss: 1.9709
| VALID SET | Epoch [20/30], Step [0664/0837], Loss: 1.7783
| VALID SET | Epoch [20/30], Step [0665/0837], Loss: 1.9475
| VALID SET | Epoch [20/30], Step [0666/0837], Loss: 2.0070
| VALID SET | Epoch [20/30], Step [0667/0837], Loss: 2.0219
| VALID SET | Epoch [20/30], Step [0668/0837], Loss: 1.8860
| VALID SET | Epoch [20/30], Step [0669/0837], Loss: 1.8365
| VALID SET | Epoch [20/30], Step [0670/0837], Loss: 2.0530
| VALID SET | Epoch [20/30], Step [0671/0837], Loss: 2.0229
| VALID SET | Epoch [20/30], Step [0672/0837], Loss: 1.8061
| VALID SET | Epoch [20/30], Step [0673/0837], Loss: 2.0381
| VALID SET | Epoch [20/30], Step [0674/0837], Loss: 1.9207
| VALID SET | Epoch [20/30], Step [0675/0837], Loss: 2.1656
| VALID SET | Epoch [20/30], Step [0676/0837], Loss: 1.7886
| VALID SET | Epoch [20/30], Step [0677/0837], Loss: 1.9919
| VALID SET | Epoch [20/30], Step [0678/0837], Loss: 1.8388
| VALID SET | Epoch [20/30], Step [0679/0837], Loss: 2.1410
| VALID SET | Epoch [20/30], Step [0680/0837], Loss: 1.8999
| VALID SET | Epoch [20/30], Step [0681/0837], Loss: 2.0524
| VALID SET | Epoch [20/30], Step [0682/0837], Loss: 1.9505
| VALID SET | Epoch [20/30], Step [0683/0837], Loss: 2.2219
| VALID SET | Epoch [20/30], Step [0684/0837], Loss: 1.8429
| VALID SET | Epoch [20/30], Step [0685/0837], Loss: 1.9235
| VALID SET | Epoch [20/30], Step [0686/0837], Loss: 1.9639
| VALID SET | Epoch [20/30], Step [0687/0837], Loss: 2.2238
| VALID SET | Epoch [20/30], Step [0688/0837], Loss: 1.9631
| VALID SET | Epoch [20/30], Step [0689/0837], Loss: 1.9361
| VALID SET | Epoch [20/30], Step [0690/0837], Loss: 1.9563
| VALID SET | Epoch [20/30], Step [0691/0837], Loss: 2.1402
| VALID SET | Epoch [20/30], Step [0692/0837], Loss: 2.0366
| VALID SET | Epoch [20/30], Step [0693/0837], Loss: 1.8190
| VALID SET | Epoch [20/30], Step [0694/0837], Loss: 1.9700
| VALID SET | Epoch [20/30], Step [0695/0837], Loss: 1.8423
| VALID SET | Epoch [20/30], Step [0696/0837], Loss: 1.6861
| VALID SET | Epoch [20/30], Step [0697/0837], Loss: 1.8881
| VALID SET | Epoch [20/30], Step [0698/0837], Loss: 1.7818
| VALID SET | Epoch [20/30], Step [0699/0837], Loss: 2.0107
| VALID SET | Epoch [20/30], Step [0700/0837], Loss: 1.7141
| VALID SET | Epoch [20/30], Step [0701/0837], Loss: 2.0844
| VALID SET | Epoch [20/30], Step [0702/0837], Loss: 1.9956
| VALID SET | Epoch [20/30], Step [0703/0837], Loss: 1.7896
| VALID SET | Epoch [20/30], Step [0704/0837], Loss: 2.0247
| VALID SET | Epoch [20/30], Step [0705/0837], Loss: 2.0360
| VALID SET | Epoch [20/30], Step [0706/0837], Loss: 2.0636
| VALID SET | Epoch [20/30], Step [0707/0837], Loss: 1.8520
| VALID SET | Epoch [20/30], Step [0708/0837], Loss: 1.9578
| VALID SET | Epoch [20/30], Step [0709/0837], Loss: 1.9705
| VALID SET | Epoch [20/30], Step [0710/0837], Loss: 2.1399
| VALID SET | Epoch [20/30], Step [0711/0837], Loss: 1.8646
| VALID SET | Epoch [20/30], Step [0712/0837], Loss: 1.8752
| VALID SET | Epoch [20/30], Step [0713/0837], Loss: 1.8259
| VALID SET | Epoch [20/30], Step [0714/0837], Loss: 2.1159
| VALID SET | Epoch [20/30], Step [0715/0837], Loss: 2.0659
| VALID SET | Epoch [20/30], Step [0716/0837], Loss: 1.7099
| VALID SET | Epoch [20/30], Step [0717/0837], Loss: 1.9719
| VALID SET | Epoch [20/30], Step [0718/0837], Loss: 1.9744
| VALID SET | Epoch [20/30], Step [0719/0837], Loss: 2.0036
| VALID SET | Epoch [20/30], Step [0720/0837], Loss: 1.9838
| VALID SET | Epoch [20/30], Step [0721/0837], Loss: 2.2456
| VALID SET | Epoch [20/30], Step [0722/0837], Loss: 2.0654
| VALID SET | Epoch [20/30], Step [0723/0837], Loss: 1.9361
| VALID SET | Epoch [20/30], Step [0724/0837], Loss: 1.9733
| VALID SET | Epoch [20/30], Step [0725/0837], Loss: 1.9908
| VALID SET | Epoch [20/30], Step [0726/0837], Loss: 1.8795
| VALID SET | Epoch [20/30], Step [0727/0837], Loss: 1.9644
| VALID SET | Epoch [20/30], Step [0728/0837], Loss: 1.9520
| VALID SET | Epoch [20/30], Step [0729/0837], Loss: 1.9537
| VALID SET | Epoch [20/30], Step [0730/0837], Loss: 1.8883
| VALID SET | Epoch [20/30], Step [0731/0837], Loss: 1.7617
| VALID SET | Epoch [20/30], Step [0732/0837], Loss: 2.1108
| VALID SET | Epoch [20/30], Step [0733/0837], Loss: 1.9951
| VALID SET | Epoch [20/30], Step [0734/0837], Loss: 2.0221
| VALID SET | Epoch [20/30], Step [0735/0837], Loss: 1.7999
| VALID SET | Epoch [20/30], Step [0736/0837], Loss: 1.9327
| VALID SET | Epoch [20/30], Step [0737/0837], Loss: 1.9814
| VALID SET | Epoch [20/30], Step [0738/0837], Loss: 1.7092
| VALID SET | Epoch [20/30], Step [0739/0837], Loss: 1.7921
| VALID SET | Epoch [20/30], Step [0740/0837], Loss: 1.9407
| VALID SET | Epoch [20/30], Step [0741/0837], Loss: 1.9267
| VALID SET | Epoch [20/30], Step [0742/0837], Loss: 1.9807
| VALID SET | Epoch [20/30], Step [0743/0837], Loss: 1.8628
| VALID SET | Epoch [20/30], Step [0744/0837], Loss: 1.9615
| VALID SET | Epoch [20/30], Step [0745/0837], Loss: 1.8769
| VALID SET | Epoch [20/30], Step [0746/0837], Loss: 1.9452
| VALID SET | Epoch [20/30], Step [0747/0837], Loss: 1.9638
| VALID SET | Epoch [20/30], Step [0748/0837], Loss: 1.8558
| VALID SET | Epoch [20/30], Step [0749/0837], Loss: 1.9425
| VALID SET | Epoch [20/30], Step [0750/0837], Loss: 1.8001
| VALID SET | Epoch [20/30], Step [0751/0837], Loss: 1.9581
| VALID SET | Epoch [20/30], Step [0752/0837], Loss: 2.1198
| VALID SET | Epoch [20/30], Step [0753/0837], Loss: 2.0054
| VALID SET | Epoch [20/30], Step [0754/0837], Loss: 1.9015
| VALID SET | Epoch [20/30], Step [0755/0837], Loss: 1.8966
| VALID SET | Epoch [20/30], Step [0756/0837], Loss: 2.0218
| VALID SET | Epoch [20/30], Step [0757/0837], Loss: 1.8893
| VALID SET | Epoch [20/30], Step [0758/0837], Loss: 1.9133
| VALID SET | Epoch [20/30], Step [0759/0837], Loss: 1.9938
| VALID SET | Epoch [20/30], Step [0760/0837], Loss: 1.8386
| VALID SET | Epoch [20/30], Step [0761/0837], Loss: 1.9605
| VALID SET | Epoch [20/30], Step [0762/0837], Loss: 1.7941
| VALID SET | Epoch [20/30], Step [0763/0837], Loss: 2.1293
| VALID SET | Epoch [20/30], Step [0764/0837], Loss: 1.8796
| VALID SET | Epoch [20/30], Step [0765/0837], Loss: 1.8528
| VALID SET | Epoch [20/30], Step [0766/0837], Loss: 1.8459
| VALID SET | Epoch [20/30], Step [0767/0837], Loss: 1.7339
| VALID SET | Epoch [20/30], Step [0768/0837], Loss: 1.7024
| VALID SET | Epoch [20/30], Step [0769/0837], Loss: 2.0955
| VALID SET | Epoch [20/30], Step [0770/0837], Loss: 1.7910
| VALID SET | Epoch [20/30], Step [0771/0837], Loss: 1.9504
| VALID SET | Epoch [20/30], Step [0772/0837], Loss: 1.6759
| VALID SET | Epoch [20/30], Step [0773/0837], Loss: 1.8692
| VALID SET | Epoch [20/30], Step [0774/0837], Loss: 2.0603
| VALID SET | Epoch [20/30], Step [0775/0837], Loss: 1.7149
| VALID SET | Epoch [20/30], Step [0776/0837], Loss: 2.0024
| VALID SET | Epoch [20/30], Step [0777/0837], Loss: 1.7768
| VALID SET | Epoch [20/30], Step [0778/0837], Loss: 1.9246
| VALID SET | Epoch [20/30], Step [0779/0837], Loss: 2.0347
| VALID SET | Epoch [20/30], Step [0780/0837], Loss: 1.9183
| VALID SET | Epoch [20/30], Step [0781/0837], Loss: 1.8669
| VALID SET | Epoch [20/30], Step [0782/0837], Loss: 1.9932
| VALID SET | Epoch [20/30], Step [0783/0837], Loss: 2.0624
| VALID SET | Epoch [20/30], Step [0784/0837], Loss: 2.0930
| VALID SET | Epoch [20/30], Step [0785/0837], Loss: 1.9752
| VALID SET | Epoch [20/30], Step [0786/0837], Loss: 1.8766
| VALID SET | Epoch [20/30], Step [0787/0837], Loss: 2.1079
| VALID SET | Epoch [20/30], Step [0788/0837], Loss: 1.9743
| VALID SET | Epoch [20/30], Step [0789/0837], Loss: 1.7428
| VALID SET | Epoch [20/30], Step [0790/0837], Loss: 2.0799
| VALID SET | Epoch [20/30], Step [0791/0837], Loss: 1.7175
| VALID SET | Epoch [20/30], Step [0792/0837], Loss: 1.8026
| VALID SET | Epoch [20/30], Step [0793/0837], Loss: 1.8662
| VALID SET | Epoch [20/30], Step [0794/0837], Loss: 2.0409
| VALID SET | Epoch [20/30], Step [0795/0837], Loss: 2.1584
| VALID SET | Epoch [20/30], Step [0796/0837], Loss: 1.9307
| VALID SET | Epoch [20/30], Step [0797/0837], Loss: 2.1227
| VALID SET | Epoch [20/30], Step [0798/0837], Loss: 2.0083
| VALID SET | Epoch [20/30], Step [0799/0837], Loss: 1.8119
| VALID SET | Epoch [20/30], Step [0800/0837], Loss: 1.8853
| VALID SET | Epoch [20/30], Step [0801/0837], Loss: 2.0540
| VALID SET | Epoch [20/30], Step [0802/0837], Loss: 2.1363
| VALID SET | Epoch [20/30], Step [0803/0837], Loss: 2.0298
| VALID SET | Epoch [20/30], Step [0804/0837], Loss: 1.8066
| VALID SET | Epoch [20/30], Step [0805/0837], Loss: 1.6723
| VALID SET | Epoch [20/30], Step [0806/0837], Loss: 1.8708
| VALID SET | Epoch [20/30], Step [0807/0837], Loss: 2.0318
| VALID SET | Epoch [20/30], Step [0808/0837], Loss: 1.8412
| VALID SET | Epoch [20/30], Step [0809/0837], Loss: 1.7152
| VALID SET | Epoch [20/30], Step [0810/0837], Loss: 2.0576
| VALID SET | Epoch [20/30], Step [0811/0837], Loss: 2.1086
| VALID SET | Epoch [20/30], Step [0812/0837], Loss: 1.9851
| VALID SET | Epoch [20/30], Step [0813/0837], Loss: 1.9390
| VALID SET | Epoch [20/30], Step [0814/0837], Loss: 1.8585
| VALID SET | Epoch [20/30], Step [0815/0837], Loss: 1.9564
| VALID SET | Epoch [20/30], Step [0816/0837], Loss: 1.8292
| VALID SET | Epoch [20/30], Step [0817/0837], Loss: 1.9961
| VALID SET | Epoch [20/30], Step [0818/0837], Loss: 1.8310
| VALID SET | Epoch [20/30], Step [0819/0837], Loss: 2.1099
| VALID SET | Epoch [20/30], Step [0820/0837], Loss: 1.8998
| VALID SET | Epoch [20/30], Step [0821/0837], Loss: 1.7129
| VALID SET | Epoch [20/30], Step [0822/0837], Loss: 1.6908
| VALID SET | Epoch [20/30], Step [0823/0837], Loss: 1.9636
| VALID SET | Epoch [20/30], Step [0824/0837], Loss: 1.9273
| VALID SET | Epoch [20/30], Step [0825/0837], Loss: 1.8514
| VALID SET | Epoch [20/30], Step [0826/0837], Loss: 1.8647
| VALID SET | Epoch [20/30], Step [0827/0837], Loss: 2.2364
| VALID SET | Epoch [20/30], Step [0828/0837], Loss: 1.9838
| VALID SET | Epoch [20/30], Step [0829/0837], Loss: 2.1317
| VALID SET | Epoch [20/30], Step [0830/0837], Loss: 1.7581
| VALID SET | Epoch [20/30], Step [0831/0837], Loss: 2.0925
| VALID SET | Epoch [20/30], Step [0832/0837], Loss: 1.7010
| VALID SET | Epoch [20/30], Step [0833/0837], Loss: 1.8756
| VALID SET | Epoch [20/30], Step [0834/0837], Loss: 2.0537
| VALID SET | Epoch [20/30], Step [0835/0837], Loss: 1.8461
| VALID SET | Epoch [20/30], Step [0836/0837], Loss: 1.6503
| VALID SET | Epoch [20/30], Step [0837/0837], Loss: 2.2102
| VALID SET | Epoch [20/30], Loss: 1.9399, Acc(Exp1): 0.5934, Acc(Exp2): 0.5608 

| TRAIN SET | Epoch [21/30], Step [0000/1733], Loss: 1.7549
| TRAIN SET | Epoch [21/30], Step [0001/1733], Loss: 1.7484
| TRAIN SET | Epoch [21/30], Step [0002/1733], Loss: 1.6938
| TRAIN SET | Epoch [21/30], Step [0003/1733], Loss: 2.0167
| TRAIN SET | Epoch [21/30], Step [0004/1733], Loss: 1.6238
| TRAIN SET | Epoch [21/30], Step [0005/1733], Loss: 1.6876
| TRAIN SET | Epoch [21/30], Step [0006/1733], Loss: 1.6113
| TRAIN SET | Epoch [21/30], Step [0007/1733], Loss: 1.7708
| TRAIN SET | Epoch [21/30], Step [0008/1733], Loss: 1.9919
| TRAIN SET | Epoch [21/30], Step [0009/1733], Loss: 1.7361
| TRAIN SET | Epoch [21/30], Step [0010/1733], Loss: 1.7936
| TRAIN SET | Epoch [21/30], Step [0011/1733], Loss: 1.7358
| TRAIN SET | Epoch [21/30], Step [0012/1733], Loss: 1.7827
| TRAIN SET | Epoch [21/30], Step [0013/1733], Loss: 1.8655
| TRAIN SET | Epoch [21/30], Step [0014/1733], Loss: 1.6110
| TRAIN SET | Epoch [21/30], Step [0015/1733], Loss: 1.8249
| TRAIN SET | Epoch [21/30], Step [0016/1733], Loss: 1.8657
| TRAIN SET | Epoch [21/30], Step [0017/1733], Loss: 1.8918
| TRAIN SET | Epoch [21/30], Step [0018/1733], Loss: 1.8023
| TRAIN SET | Epoch [21/30], Step [0019/1733], Loss: 1.7588
| TRAIN SET | Epoch [21/30], Step [0020/1733], Loss: 1.8132
| TRAIN SET | Epoch [21/30], Step [0021/1733], Loss: 1.8161
| TRAIN SET | Epoch [21/30], Step [0022/1733], Loss: 1.8506
| TRAIN SET | Epoch [21/30], Step [0023/1733], Loss: 1.7143
| TRAIN SET | Epoch [21/30], Step [0024/1733], Loss: 1.7539
| TRAIN SET | Epoch [21/30], Step [0025/1733], Loss: 1.6951
| TRAIN SET | Epoch [21/30], Step [0026/1733], Loss: 1.7891
| TRAIN SET | Epoch [21/30], Step [0027/1733], Loss: 2.0798
| TRAIN SET | Epoch [21/30], Step [0028/1733], Loss: 1.5868
| TRAIN SET | Epoch [21/30], Step [0029/1733], Loss: 1.7831
| TRAIN SET | Epoch [21/30], Step [0030/1733], Loss: 1.8032
| TRAIN SET | Epoch [21/30], Step [0031/1733], Loss: 1.7353
| TRAIN SET | Epoch [21/30], Step [0032/1733], Loss: 1.7696
| TRAIN SET | Epoch [21/30], Step [0033/1733], Loss: 1.7859
| TRAIN SET | Epoch [21/30], Step [0034/1733], Loss: 1.6356
| TRAIN SET | Epoch [21/30], Step [0035/1733], Loss: 1.7684
| TRAIN SET | Epoch [21/30], Step [0036/1733], Loss: 1.8104
| TRAIN SET | Epoch [21/30], Step [0037/1733], Loss: 1.9096
| TRAIN SET | Epoch [21/30], Step [0038/1733], Loss: 1.7973
| TRAIN SET | Epoch [21/30], Step [0039/1733], Loss: 1.6997
| TRAIN SET | Epoch [21/30], Step [0040/1733], Loss: 2.1100
| TRAIN SET | Epoch [21/30], Step [0041/1733], Loss: 1.8008
| TRAIN SET | Epoch [21/30], Step [0042/1733], Loss: 1.7028
| TRAIN SET | Epoch [21/30], Step [0043/1733], Loss: 2.0519
| TRAIN SET | Epoch [21/30], Step [0044/1733], Loss: 1.7488
| TRAIN SET | Epoch [21/30], Step [0045/1733], Loss: 1.6782
| TRAIN SET | Epoch [21/30], Step [0046/1733], Loss: 1.8674
| TRAIN SET | Epoch [21/30], Step [0047/1733], Loss: 1.7113
| TRAIN SET | Epoch [21/30], Step [0048/1733], Loss: 1.9008
| TRAIN SET | Epoch [21/30], Step [0049/1733], Loss: 1.6187
| TRAIN SET | Epoch [21/30], Step [0050/1733], Loss: 1.7096
| TRAIN SET | Epoch [21/30], Step [0051/1733], Loss: 1.5210
| TRAIN SET | Epoch [21/30], Step [0052/1733], Loss: 1.6478
| TRAIN SET | Epoch [21/30], Step [0053/1733], Loss: 1.7895
| TRAIN SET | Epoch [21/30], Step [0054/1733], Loss: 1.7921
| TRAIN SET | Epoch [21/30], Step [0055/1733], Loss: 1.7941
| TRAIN SET | Epoch [21/30], Step [0056/1733], Loss: 1.5872
| TRAIN SET | Epoch [21/30], Step [0057/1733], Loss: 1.7217
| TRAIN SET | Epoch [21/30], Step [0058/1733], Loss: 1.7829
| TRAIN SET | Epoch [21/30], Step [0059/1733], Loss: 1.5547
| TRAIN SET | Epoch [21/30], Step [0060/1733], Loss: 1.7289
| TRAIN SET | Epoch [21/30], Step [0061/1733], Loss: 1.6780
| TRAIN SET | Epoch [21/30], Step [0062/1733], Loss: 1.7068
| TRAIN SET | Epoch [21/30], Step [0063/1733], Loss: 1.8184
| TRAIN SET | Epoch [21/30], Step [0064/1733], Loss: 1.9973
| TRAIN SET | Epoch [21/30], Step [0065/1733], Loss: 1.9650
| TRAIN SET | Epoch [21/30], Step [0066/1733], Loss: 1.6980
| TRAIN SET | Epoch [21/30], Step [0067/1733], Loss: 1.7462
| TRAIN SET | Epoch [21/30], Step [0068/1733], Loss: 1.8519
| TRAIN SET | Epoch [21/30], Step [0069/1733], Loss: 1.7655
| TRAIN SET | Epoch [21/30], Step [0070/1733], Loss: 1.9440
| TRAIN SET | Epoch [21/30], Step [0071/1733], Loss: 1.8423
| TRAIN SET | Epoch [21/30], Step [0072/1733], Loss: 1.8823
| TRAIN SET | Epoch [21/30], Step [0073/1733], Loss: 1.8648
| TRAIN SET | Epoch [21/30], Step [0074/1733], Loss: 1.8784
| TRAIN SET | Epoch [21/30], Step [0075/1733], Loss: 1.6226
| TRAIN SET | Epoch [21/30], Step [0076/1733], Loss: 1.6691
| TRAIN SET | Epoch [21/30], Step [0077/1733], Loss: 1.8066
| TRAIN SET | Epoch [21/30], Step [0078/1733], Loss: 1.6839
| TRAIN SET | Epoch [21/30], Step [0079/1733], Loss: 1.8044
| TRAIN SET | Epoch [21/30], Step [0080/1733], Loss: 1.6604
| TRAIN SET | Epoch [21/30], Step [0081/1733], Loss: 1.8524
| TRAIN SET | Epoch [21/30], Step [0082/1733], Loss: 1.8450
| TRAIN SET | Epoch [21/30], Step [0083/1733], Loss: 1.7473
| TRAIN SET | Epoch [21/30], Step [0084/1733], Loss: 1.8951
| TRAIN SET | Epoch [21/30], Step [0085/1733], Loss: 1.6090
| TRAIN SET | Epoch [21/30], Step [0086/1733], Loss: 1.8020
| TRAIN SET | Epoch [21/30], Step [0087/1733], Loss: 1.9057
| TRAIN SET | Epoch [21/30], Step [0088/1733], Loss: 1.7788
| TRAIN SET | Epoch [21/30], Step [0089/1733], Loss: 1.7997
| TRAIN SET | Epoch [21/30], Step [0090/1733], Loss: 2.0179
| TRAIN SET | Epoch [21/30], Step [0091/1733], Loss: 1.8619
